timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1561377984108,9173,HTTP请求-1,200,OK,线程组 1-490,text,true,,9851,171,148,148,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,9132,0,9044
1561377960299,32999,HTTP请求,200,OK,线程组 1-93,text,true,,21923,311,147,147,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10150,0,169
1561377960299,31844,HTTP请求-0,302,Found,线程组 1-93,text,true,,12072,140,147,147,http://47.92.89.243:7801/Device/Devicemanage,10150,0,169
1561377992145,1153,HTTP请求-1,200,OK,线程组 1-93,text,true,,9851,171,147,147,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,129,0,42
1561377960986,32432,HTTP请求,200,OK,线程组 1-273,text,true,,21923,311,146,146,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10553,0,42
1561377960986,31301,HTTP请求-0,302,Found,线程组 1-273,text,true,,12072,140,146,146,http://47.92.89.243:7801/Device/Devicemanage,10553,0,42
1561377992288,1130,HTTP请求-1,200,OK,线程组 1-273,text,true,,9851,171,146,146,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,1130,0,37
1561377960520,32982,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-142,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,145,145,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10215,0,55
1561377960520,11977,HTTP请求-0,302,Found,线程组 1-142,text,true,,12072,140,145,145,http://47.92.89.243:7801/Device/Devicemanage,10215,0,55
1561377972497,21005,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-142,text,false,,3305,0,145,145,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21005
1561377960433,33074,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-227,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,144,144,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10012,0,33
1561377960433,12071,HTTP请求-0,302,Found,线程组 1-227,text,true,,12072,140,144,144,http://47.92.89.243:7801/Device/Devicemanage,10012,0,33
1561377972504,21003,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-227,text,false,,3305,0,144,144,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21003
1561377960265,33291,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-88,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,143,143,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,789,0,190
1561377960265,12290,HTTP请求-0,302,Found,线程组 1-88,text,true,,12072,140,143,143,http://47.92.89.243:7801/Device/Devicemanage,789,0,190
1561377972555,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-88,text,false,,3305,0,143,143,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960308,33276,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-91,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,142,142,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,735,0,146
1561377960308,12272,HTTP请求-0,302,Found,线程组 1-91,text,true,,12072,140,142,142,http://47.92.89.243:7801/Device/Devicemanage,735,0,146
1561377972580,21004,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-91,text,false,,3305,0,142,142,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21004
1561377960292,33297,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-365,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,141,141,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,791,0,175
1561377960292,12292,HTTP请求-0,302,Found,线程组 1-365,text,true,,12072,140,141,141,http://47.92.89.243:7801/Device/Devicemanage,791,0,175
1561377972584,21005,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-365,text,false,,3305,0,141,141,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21005
1561377960163,33430,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-122,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,886,0,292
1561377960163,33430,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-196,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,891,0,292
1561377960163,12429,HTTP请求-0,302,Found,线程组 1-122,text,true,,12072,140,140,140,http://47.92.89.243:7801/Device/Devicemanage,886,0,292
1561377960163,12429,HTTP请求-0,302,Found,线程组 1-196,text,true,,12072,140,140,140,http://47.92.89.243:7801/Device/Devicemanage,891,0,292
1561377972592,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-122,text,false,,3305,0,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377972592,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-196,text,false,,3305,0,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960313,33281,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-104,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,750,0,142
1561377960313,12279,HTTP请求-0,302,Found,线程组 1-104,text,true,,12072,140,140,140,http://47.92.89.243:7801/Device/Devicemanage,750,0,142
1561377972592,21002,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-104,text,false,,3305,0,140,140,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960358,33237,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,137,137,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,702,0,97
1561377960358,12236,HTTP请求-0,302,Found,线程组 1-7,text,true,,12072,140,137,137,http://47.92.89.243:7801/Device/Devicemanage,702,0,97
1561377972594,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-7,text,false,,3305,0,137,137,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960301,35326,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-369,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,136,136,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5341,0,157
1561377960301,14325,HTTP请求-0,302,Found,线程组 1-369,text,true,,12072,140,136,136,http://47.92.89.243:7801/Device/Devicemanage,5341,0,157
1561377974626,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-369,text,false,,3305,0,136,136,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960296,35334,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-381,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,135,135,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5350,0,166
1561377960296,14333,HTTP请求-0,302,Found,线程组 1-381,text,true,,12072,140,135,135,http://47.92.89.243:7801/Device/Devicemanage,5350,0,166
1561377974629,21001,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-381,text,false,,3305,0,135,135,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21001
1561377960300,35361,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-383,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,134,134,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5341,0,158
1561377960300,14358,HTTP请求-0,302,Found,线程组 1-383,text,true,,12072,140,134,134,http://47.92.89.243:7801/Device/Devicemanage,5341,0,158
1561377974658,21003,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-383,text,false,,3305,0,134,134,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21003
1561377960258,35696,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-85,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,133,133,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5679,0,312
1561377960258,14692,HTTP请求-0,302,Found,线程组 1-85,text,true,,12072,140,133,133,http://47.92.89.243:7801/Device/Devicemanage,5679,0,312
1561377974950,21004,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-85,text,false,,3305,0,133,133,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21004
1561377960208,35780,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-19,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,132,132,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5732,0,358
1561377960208,14776,HTTP请求-0,302,Found,线程组 1-19,text,true,,12072,140,132,132,http://47.92.89.243:7801/Device/Devicemanage,5732,0,358
1561377974984,21004,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-19,text,false,,3305,0,132,132,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21004
1561377960341,37728,HTTP请求,200,OK,线程组 1-128,text,true,,21923,311,131,131,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,2295,0,37
1561377960341,37598,HTTP请求-0,302,Found,线程组 1-128,text,true,,12072,140,131,131,http://47.92.89.243:7801/Device/Devicemanage,2295,0,37
1561377997939,130,HTTP请求-1,200,OK,线程组 1-128,text,true,,9851,171,131,131,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,97,0,32
1561377960246,38851,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-373,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",15377,140,130,130,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,5787,0,382
1561377960246,17847,HTTP请求-0,302,Found,线程组 1-373,text,true,,12072,140,130,130,http://47.92.89.243:7801/Device/Devicemanage,5787,0,382
1561377978093,21004,HTTP请求-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 47.92.89.243:7801 [/47.92.89.243] failed: Connection timed out: connect,线程组 1-373,text,false,,3305,0,130,130,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,21004
1561377960296,42729,HTTP请求,200,OK,线程组 1-95,text,true,,21923,311,129,129,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,737,0,160
1561377960296,42598,HTTP请求-0,302,Found,线程组 1-95,text,true,,12072,140,129,129,http://47.92.89.243:7801/Device/Devicemanage,737,0,160
1561378002895,130,HTTP请求-1,200,OK,线程组 1-95,text,true,,9851,171,129,129,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,101,0,31
1561377960299,42739,HTTP请求,200,OK,线程组 1-385,text,true,,21923,311,128,128,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,745,0,160
1561377960299,42606,HTTP请求-0,302,Found,线程组 1-385,text,true,,12072,140,128,128,http://47.92.89.243:7801/Device/Devicemanage,745,0,160
1561378002906,132,HTTP请求-1,200,OK,线程组 1-385,text,true,,9851,171,128,128,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,100,0,31
1561377960289,42757,HTTP请求,200,OK,线程组 1-208,text,true,,21923,311,127,127,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,744,0,168
1561377960289,42606,HTTP请求-0,302,Found,线程组 1-208,text,true,,12072,140,127,127,http://47.92.89.243:7801/Device/Devicemanage,744,0,168
1561378002895,151,HTTP请求-1,200,OK,线程组 1-208,text,true,,9851,171,127,127,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,116,0,36
1561377960163,42893,HTTP请求,200,OK,线程组 1-167,text,true,,21923,311,126,126,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,871,0,289
1561377960163,42742,HTTP请求-0,302,Found,线程组 1-167,text,true,,12072,140,126,126,http://47.92.89.243:7801/Device/Devicemanage,871,0,289
1561378002905,151,HTTP请求-1,200,OK,线程组 1-167,text,true,,9851,171,126,126,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,116,0,40
1561377960305,42765,HTTP请求,200,OK,线程组 1-121,text,true,,21923,311,125,125,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,741,0,152
1561377960305,42606,HTTP请求-0,302,Found,线程组 1-121,text,true,,12072,140,125,125,http://47.92.89.243:7801/Device/Devicemanage,741,0,152
1561378002911,159,HTTP请求-1,200,OK,线程组 1-121,text,true,,9851,171,125,125,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,122,0,39
1561377960297,42781,HTTP请求,200,OK,线程组 1-73,text,true,,21923,311,124,124,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,735,0,158
1561377960297,42610,HTTP请求-0,302,Found,线程组 1-73,text,true,,12072,140,124,124,http://47.92.89.243:7801/Device/Devicemanage,735,0,158
1561378002907,171,HTTP请求-1,200,OK,线程组 1-73,text,true,,9851,171,124,124,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,131,0,42
1561377960257,67007,HTTP请求,200,OK,线程组 1-201,text,true,,21923,311,123,123,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10479,0,313
1561377960257,66871,HTTP请求-0,302,Found,线程组 1-201,text,true,,12072,140,123,123,http://47.92.89.243:7801/Device/Devicemanage,10479,0,313
1561378027128,136,HTTP请求-1,200,OK,线程组 1-201,text,true,,9851,171,123,123,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,105,0,37
1561377960253,67039,HTTP请求,200,OK,线程组 1-70,text,true,,21923,311,122,122,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10483,0,325
1561377960253,66913,HTTP请求-0,302,Found,线程组 1-70,text,true,,12072,140,122,122,http://47.92.89.243:7801/Device/Devicemanage,10483,0,325
1561378027166,126,HTTP请求-1,200,OK,线程组 1-70,text,true,,9851,171,122,122,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,97,0,32
1561377960259,67095,HTTP请求,200,OK,线程组 1-173,text,true,,21923,311,121,121,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10483,0,306
1561377960259,66925,HTTP请求-0,302,Found,线程组 1-173,text,true,,12072,140,121,121,http://47.92.89.243:7801/Device/Devicemanage,10483,0,306
1561378027185,169,HTTP请求-1,200,OK,线程组 1-173,text,true,,9851,171,121,121,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,128,0,42
1561377960620,66886,HTTP请求,200,OK,线程组 1-474,text,true,,21923,311,120,120,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10318,0,36
1561377960620,66737,HTTP请求-0,302,Found,线程组 1-474,text,true,,12072,140,120,120,http://47.92.89.243:7801/Device/Devicemanage,10318,0,36
1561378027358,148,HTTP请求-1,200,OK,线程组 1-474,text,true,,9851,171,120,120,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,113,0,37
1561377960390,67127,HTTP请求,200,OK,线程组 1-195,text,true,,21923,311,119,119,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10548,0,37
1561377960390,66973,HTTP请求-0,302,Found,线程组 1-195,text,true,,12072,140,119,119,http://47.92.89.243:7801/Device/Devicemanage,10548,0,37
1561378027363,154,HTTP请求-1,200,OK,线程组 1-195,text,true,,9851,171,119,119,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,119,0,40
1561377960330,67319,HTTP请求,200,OK,线程组 1-151,text,true,,21923,311,118,118,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10814,0,35
1561377960330,67190,HTTP请求-0,302,Found,线程组 1-151,text,true,,12072,140,118,118,http://47.92.89.243:7801/Device/Devicemanage,10814,0,35
1561378027520,129,HTTP请求-1,200,OK,线程组 1-151,text,true,,9851,171,118,118,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,97,0,31
1561377960729,67101,HTTP请求,200,OK,线程组 1-69,text,true,,21923,311,117,117,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10517,0,36
1561377960729,66956,HTTP请求-0,302,Found,线程组 1-69,text,true,,12072,140,117,117,http://47.92.89.243:7801/Device/Devicemanage,10517,0,36
1561378027685,145,HTTP请求-1,200,OK,线程组 1-69,text,true,,9851,171,117,117,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,111,0,36
1561377960799,67076,HTTP请求,200,OK,线程组 1-303,text,true,,21923,311,116,116,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10531,0,33
1561377960799,66907,HTTP请求-0,302,Found,线程组 1-303,text,true,,12072,140,116,116,http://47.92.89.243:7801/Device/Devicemanage,10531,0,33
1561378027706,169,HTTP请求-1,200,OK,线程组 1-303,text,true,,9851,171,116,116,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,128,0,42
1561377960307,319243,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-210,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,115,115,http://47.92.89.243:7801/Device/Devicemanage,741,0,147
1561377960286,319267,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-89,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,114,114,http://47.92.89.243:7801/Device/Devicemanage,770,0,174
1561377960443,319130,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-133,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,113,113,http://47.92.89.243:7801/Device/Devicemanage,0,0,32
1561377960443,319131,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-13,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,112,112,http://47.92.89.243:7801/Device/Devicemanage,0,0,34
1561377960302,319290,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-384,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,111,111,http://47.92.89.243:7801/Device/Devicemanage,0,0,161
1561377960310,319288,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,110,110,http://47.92.89.243:7801/Device/Devicemanage,0,0,169
1561377960163,319504,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-215,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,109,109,http://47.92.89.243:7801/Device/Devicemanage,0,0,339
1561377960268,319401,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-355,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,108,108,http://47.92.89.243:7801/Device/Devicemanage,0,0,244
1561377960467,319206,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,107,107,http://47.92.89.243:7801/Device/Devicemanage,0,0,40
1561377960470,319205,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,106,106,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960283,319392,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-302,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,106,106,http://47.92.89.243:7801/Device/Devicemanage,0,0,230
1561377960480,319196,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-119,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,104,104,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
